"Piezo Voltage (V)","Fine In 1 (V)","Fine In 2 (V)",
65.376686,0.289452,0.219587,
65.380478,0.290242,0.221028,
65.384277,0.291416,0.222489,
65.388046,0.292431,0.223752,
65.391861,0.292902,0.224711,
65.395645,0.293201,0.225924,
65.399437,0.293732,0.227442,
65.403236,0.294649,0.228891,
65.407021,0.295598,0.230015,
65.410820,0.296918,0.231219,
65.414597,0.297845,0.232609,
65.418396,0.298669,0.234228,
65.422195,0.299371,0.235738,
65.425980,0.300157,0.236861,
65.429779,0.300877,0.237492,
65.433571,0.301737,0.238683,
65.437355,0.302706,0.240385,
65.441147,0.303445,0.241875,
65.444939,0.304159,0.242732,
65.448738,0.304651,0.243257,
65.452530,0.304947,0.244264,
65.456314,0.305369,0.245785,
65.460114,0.305924,0.247113,
65.463905,0.306522,0.247966,
65.467697,0.307364,0.248693,
65.471489,0.307812,0.249800,
65.475273,0.307964,0.251146,
65.479073,0.308149,0.252359,
65.482864,0.308785,0.253316,
65.486641,0.310025,0.254470,
65.490448,0.310849,0.256056,
65.494232,0.311211,0.257495,
65.498032,0.311259,0.258388,
65.501823,0.311839,0.259365,
65.505615,0.313538,0.261100,
65.509407,0.314820,0.263051,
65.513184,0.315201,0.264258,
65.516991,0.315399,0.265014,
65.520782,0.315843,0.266044,
65.524574,0.317779,0.268097,
65.528366,0.319041,0.269561,
65.532166,0.319275,0.270298,
65.535950,0.319344,0.271229,
65.539726,0.319856,0.272584,
65.543533,0.321439,0.273989,
65.547325,0.322256,0.274943,
65.551125,0.322284,0.275787,
65.554909,0.322483,0.277161,
65.558701,0.323013,0.278175,
65.562500,0.323998,0.279044,
65.566269,0.324470,0.280065,
65.570084,0.324625,0.281352,
65.573875,0.325010,0.282240,
65.577660,0.325291,0.282849,
65.581459,0.325872,0.284199,
65.585251,0.326542,0.285769,
65.589043,0.327119,0.286640,
65.592819,0.327431,0.287422,
65.596619,0.327866,0.288887,
65.600418,0.328739,0.290683,
65.604210,0.329708,0.291632,
65.608002,0.330264,0.292564,
65.611794,0.330704,0.294218,
65.615593,0.331508,0.295819,
65.619354,0.332774,0.296674,
65.623169,0.333396,0.297854,
65.626968,0.333601,0.299228,
65.630753,0.334347,0.300202,
65.634552,0.335678,0.301109,
65.638336,0.336361,0.302580,
65.642128,0.336050,0.303544,
65.645905,0.336770,0.304161,
65.649712,0.338076,0.305239,
65.653511,0.338635,0.306710,
65.657295,0.337893,0.307142,
65.661087,0.338344,0.307519,
65.664886,0.339764,0.309073,
65.668671,0.340061,0.310253,
65.672455,0.339376,0.310477,
65.676262,0.339657,0.311078,
65.680046,0.340868,0.312787,
65.683846,0.341039,0.313545,
65.687630,0.340701,0.313860,
65.691429,0.341076,0.315019,
65.695221,0.342257,0.316669,
65.699005,0.342699,0.317466,
65.702805,0.342912,0.318433,
65.706589,0.343616,0.319880,
65.710388,0.344237,0.320891,
65.714180,0.344925,0.321758,
65.717957,0.345789,0.323271,
65.721764,0.346181,0.324276,
65.725555,0.346722,0.325045,
65.729347,0.347344,0.325979,
65.733139,0.348488,0.327478,
65.736923,0.348642,0.327986,
65.740723,0.348703,0.328398,
65.744499,0.349573,0.329920,
65.748306,0.350481,0.330842,
65.752098,0.350437,0.330969,
65.755882,0.350195,0.331675,
65.759682,0.351110,0.332945,
65.763474,0.351743,0.333432,
65.767265,0.351642,0.333634,
65.771042,0.351151,0.334550,
65.774857,0.351944,0.335372,
65.778641,0.352549,0.335815,
65.782433,0.352366,0.336485,
65.786232,0.351856,0.337429,
65.790016,0.352680,0.338142,
65.793816,0.353612,0.338736,
65.797577,0.353511,0.339873,
65.801392,0.353217,0.340844,
65.805191,0.353743,0.341334,
65.808975,0.355153,0.342306,
65.812775,0.355450,0.343781,
65.816566,0.355379,0.344541,
65.820351,0.355823,0.344864,
65.824127,0.356862,0.345672,
65.827942,0.357750,0.347302,
65.831734,0.357756,0.347859,
65.835526,0.357879,0.347931,
65.839325,0.358501,0.348659,
65.843109,0.359224,0.349953,
65.846901,0.359590,0.350457,
65.850677,0.359551,0.350384,
65.854485,0.359741,0.351134,
65.858284,0.359972,0.352003,
65.862068,0.360167,0.352459,
65.865860,0.360436,0.352486,
65.869659,0.360691,0.353092,
65.873444,0.360528,0.353768,
65.877228,0.360303,0.353932,
65.881027,0.360216,0.354033,
65.884819,0.361015,0.354877,
65.888618,0.361276,0.355717,
65.892403,0.360851,0.355939,
65.896202,0.360692,0.356168,
65.899986,0.361094,0.357028,
65.903778,0.362308,0.358359,
65.907578,0.362647,0.359016,
65.911362,0.362420,0.359217,
65.915161,0.362286,0.359658,
65.918945,0.362869,0.360757,
65.922729,0.364176,0.361874,
65.926537,0.364777,0.362325,
65.930321,0.364738,0.362535,
65.934120,0.364551,0.363174,
65.937912,0.364681,0.363881,
65.941696,0.365816,0.364402,
65.945496,0.366619,0.364713,
65.949272,0.366738,0.365043,
65.953079,0.366429,0.365636,
65.956871,0.366186,0.365986,
65.960655,0.366266,0.366064,
65.964455,0.366754,0.366013,
65.968239,0.367032,0.366307,
65.972038,0.367254,0.367072,
65.975822,0.366709,0.367290,
65.979614,0.366308,0.367130,
65.983414,0.366201,0.366947,
65.987206,0.366491,0.367470,
65.990997,0.366624,0.368183,
65.994789,0.366922,0.368889,
65.998573,0.366788,0.369094,
66.002350,0.366967,0.369135,
66.006165,0.367180,0.369603,
66.009956,0.367478,0.370451,
66.013748,0.367662,0.371211,
66.017548,0.367950,0.371710,
66.021332,0.368281,0.371938,
66.025124,0.368818,0.372404,
66.028900,0.369425,0.373171,
66.032707,0.369703,0.373821,
66.036507,0.369720,0.373951,
66.040298,0.369678,0.373961,
66.044083,0.369936,0.374118,
66.047882,0.370574,0.374775,
66.051666,0.371176,0.375423,
66.055443,0.371193,0.375553,
66.059258,0.370649,0.375173,
66.063042,0.370077,0.374846,
66.066841,0.369893,0.375067,
66.070633,0.370208,0.375517,
66.074425,0.370876,0.375933,
66.078217,0.370933,0.375742,
66.081993,0.370568,0.375438,
66.085800,0.369907,0.375403,
66.089592,0.369353,0.375791,
66.093384,0.369447,0.376235,
66.097176,0.370121,0.376565,
66.100975,0.370646,0.376734,
66.104759,0.370718,0.376929,
66.108543,0.370571,0.377559,
66.112343,0.370310,0.378166,
66.116135,0.370392,0.378325,
66.119934,0.371034,0.378533,
66.123718,0.371732,0.378913,
66.127510,0.372228,0.379739,
66.131310,0.372165,0.380198,
66.135094,0.372069,0.380311,
66.138893,0.372158,0.380016,
66.142677,0.372588,0.380119,
66.146469,0.372979,0.380591,
66.150269,0.373321,0.381174,
66.154045,0.373066,0.381062,
