"Piezo Voltage (V)";"Fine In 1 (V)";"Fine In 2 (V)";
57.017223;0.683922;0.168110;
57.042873;0.676142;0.161926;
57.068508;0.667590;0.156264;
57.094151;0.659631;0.150395;
57.119816;0.652615;0.144378;
57.145443;0.643911;0.138678;
57.171093;0.634262;0.133428;
57.196743;0.626806;0.128618;
57.222363;0.621004;0.124143;
57.248020;0.612634;0.119926;
57.273647;0.603478;0.116402;
57.299297;0.597499;0.112944;
57.324932;0.592729;0.110577;
57.350567;0.585965;0.108395;
57.376209;0.579944;0.106896;
57.401867;0.577207;0.106516;
57.427494;0.574951;0.107331;
57.453144;0.571304;0.116158;
57.478786;0.568045;0.112897;
57.504414;0.565255;0.113537;
57.530071;0.560910;0.116788;
57.555721;0.555411;0.103086;
57.581348;0.551350;0.097338;
57.606998;0.549588;0.093664;
57.632626;0.546806;0.092677;
57.658283;0.544495;0.090518;
57.683933;0.545510;0.089463;
57.709560;0.547653;0.089287;
57.735203;0.548469;0.090156;
57.760860;0.549629;0.091120;
57.786480;0.554749;0.092634;
57.812138;0.560002;0.095112;
57.837788;0.563415;0.097800;
57.863415;0.567489;0.100116;
57.889072;0.575454;0.103415;
57.914722;0.582890;0.107780;
57.940365;0.588212;0.111582;
57.966015;0.595031;0.115316;
57.991650;0.604235;0.120213;
58.017292;0.612744;0.126048;
58.042942;0.619356;0.130718;
58.068569;0.628168;0.135878;
58.094227;0.638242;0.142524;
58.119877;0.646422;0.148752;
58.145504;0.654020;0.154150;
58.171154;0.663479;0.160551;
58.196789;0.672555;0.167482;
58.222424;0.679763;0.173380;
58.248058;0.687619;0.179203;
58.273693;0.696533;0.186183;
58.299343;0.703891;0.192436;
58.324993;0.710068;0.197806;
58.350620;0.717224;0.203736;
58.376270;0.724670;0.210026;
58.401928;0.729777;0.214748;
58.427555;0.734885;0.219451;
58.453205;0.741555;0.225073;
58.478848;0.746718;0.229600;
58.504482;0.749664;0.232977;
58.530132;0.753975;0.236932;
58.555782;0.759525;0.241441;
58.581409;0.762697;0.244402;
58.607059;0.763940;0.246418;
58.632687;0.767273;0.249600;
58.658344;0.771603;0.252772;
58.683994;0.773126;0.254295;
58.709621;0.773654;0.255825;
58.735271;0.776033;0.258104;
58.760921;0.778905;0.259988;
58.786556;0.779625;0.260729;
58.812199;0.779635;0.261752;
58.837864;0.781298;0.263217;
58.863499;0.782625;0.263942;
58.889149;0.783016;0.264292;
58.914806;0.783659;0.265307;
58.940426;0.784264;0.265973;
58.966084;0.784624;0.266061;
58.991711;0.784862;0.266291;
59.017361;0.786208;0.267386;
59.043003;0.786000;0.267553;
59.068638;0.785382;0.267022;
59.094288;0.785483;0.267275;
59.119923;0.786945;0.268358;
59.145557;0.786460;0.268338;
59.171200;0.785408;0.267448;
59.196850;0.785982;0.267760;
59.222477;0.786950;0.268618;
59.248135;0.786255;0.268457;
59.273777;0.785215;0.267655;
59.299412;0.786236;0.268019;
59.325054;0.786527;0.268658;
59.350681;0.785677;0.268280;
59.376331;0.785335;0.267778;
59.401989;0.786451;0.268113;
59.427616;0.786344;0.268572;
59.453266;0.785177;0.268074;
59.478924;0.785179;0.267650;
59.504543;0.786184;0.268110;
59.530201;0.786251;0.268639;
59.555843;0.785150;0.268182;
59.581478;0.785106;0.267698;
59.607121;0.784891;0.267632;
59.632778;0.784676;0.268019;
59.658405;0.785077;0.268166;
59.684055;0.785704;0.268105;
59.709682;0.784745;0.267618;
59.735355;0.783589;0.267337;
59.760998;0.783880;0.267680;
59.786633;0.785088;0.268165;
59.812290;0.785184;0.267921;
59.837933;0.784194;0.267331;
59.863560;0.784140;0.267457;
59.889210;0.783863;0.267778;
59.914867;0.783425;0.267599;
59.940487;0.783717;0.267194;
59.966145;0.784630;0.267335;
59.991772;0.784180;0.267689;
60.017414;0.783151;0.267616;
60.043056;0.782858;0.267292;
60.068684;0.783477;0.267085;
60.094334;0.783468;0.267106;
60.119984;0.783089;0.267263;
60.145603;0.783545;0.267609;
60.171261;0.783468;0.267599;
60.196911;0.782671;0.266994;
60.222538;0.782428;0.266573;
60.248196;0.783313;0.266981;
60.273846;0.783203;0.267475;
60.299473;0.782718;0.267307;
60.325123;0.782740;0.266824;
60.350750;0.782990;0.266820;
60.376392;0.782595;0.266929;
60.402050;0.782148;0.266942;
60.427677;0.782412;0.266914;
60.453327;0.782319;0.266840;
60.478985;0.781919;0.266508;
60.504604;0.782110;0.266607;
60.530262;0.782964;0.267107;
60.555912;0.782548;0.267238;
60.581539;0.781671;0.266569;
60.607182;0.781559;0.266092;
60.632847;0.781745;0.266411;
60.658482;0.781800;0.266852;
60.684139;0.782267;0.267021;
60.709759;0.782610;0.266810;
60.735416;0.782073;0.266429;
60.761066;0.781272;0.266113;
60.786694;0.780910;0.266191;
60.812351;0.781344;0.266637;
60.838001;0.781845;0.266839;
60.863628;0.781836;0.266390;
60.889271;0.781779;0.266009;
60.914913;0.781512;0.266305;
60.940540;0.780763;0.266506;
60.966183;0.780731;0.266289;
60.991840;0.781636;0.266127;
61.017467;0.781782;0.266123;
61.043118;0.781595;0.266327;
61.068745;0.781365;0.266360;
61.094395;0.780768;0.266324;
61.120045;0.780523;0.265931;
61.145679;0.780803;0.265639;
61.171322;0.781369;0.266010;
61.196972;0.781510;0.266493;
61.222599;0.780905;0.266329;
61.248257;0.780327;0.265612;
61.273907;0.780448;0.265478;
61.299534;0.780405;0.265890;
61.325184;0.780406;0.266103;
61.350811;0.780730;0.265863;
61.376469;0.780373;0.265585;
61.402111;0.780197;0.265667;
61.427746;0.780175;0.265712;
61.453388;0.780201;0.265673;
61.479046;0.779868;0.265429;
61.504665;0.779981;0.265298;
61.530323;0.780029;0.265468;
61.555988;0.779989;0.265524;
61.581623;0.779458;0.265173;
61.607273;0.778893;0.264578;
61.632915;0.779123;0.264815;
61.658550;0.779112;0.265054;
61.684200;0.779032;0.264737;
61.709835;0.778289;0.263743;
61.735477;0.777897;0.263702;
61.761127;0.777797;0.264145;
61.786755;0.778165;0.263841;
61.812412;0.777782;0.262881;
61.838047;0.776558;0.262210;
61.863667;0.775999;0.262450;
61.889324;0.776227;0.261957;
61.914967;0.776219;0.261019;
61.940601;0.774981;0.260372;
61.966244;0.773944;0.260092;
61.991901;0.773192;0.259073;
62.017529;0.773220;0.257887;
62.043179;0.772515;0.257180;
62.068806;0.771307;0.256461;
62.094456;0.769783;0.254866;
62.120113;0.768922;0.253160;
62.145741;0.768465;0.252214;
62.171391;0.767223;0.250928;
62.197033;0.765203;0.248817;
62.222668;0.763652;0.246582;
62.248318;0.763037;0.245189;
62.273968;0.761494;0.243222;
62.299595;0.759135;0.240523;
62.325245;0.757614;0.238132;
62.350903;0.755977;0.236008;
62.376530;0.754010;0.233386;
62.402180;0.751732;0.230419;
62.427807;0.750247;0.228015;
62.453480;0.747893;0.225089;
62.479115;0.745391;0.221996;
62.504749;0.743588;0.219170;
62.530399;0.741760;0.216502;
62.556057;0.739039;0.213199;
62.581684;0.736140;0.209900;
62.607334;0.735049;0.207682;
62.632992;0.733159;0.204977;
62.658611;0.730202;0.201530;
62.684269;0.728116;0.199091;
62.709904;0.727635;0.197551;
62.735538;0.726133;0.195168;
62.761173;0.722999;0.192397;
62.786808;0.722209;0.191413;
62.812450;0.722231;0.190579;
62.838108;0.720786;0.189054;
62.863728;0.719001;0.188401;
62.889385;0.719366;0.189467;
62.915035;0.720113;0.190351;
62.940662;0.719085;0.191376;
62.966320;0.718684;0.193696;
62.991962;0.718947;0.199364;
63.017590;0.719382;0.198913;
63.043240;0.718379;0.202268;
63.068867;0.718331;0.201029;
63.094517;0.718482;0.197452;
63.120174;0.718397;0.194941;
63.145802;0.719107;0.194295;
63.171452;0.720311;0.194293;
63.197109;0.720887;0.193452;
63.222729;0.721432;0.193833;
63.248379;0.723651;0.195889;
63.274029;0.725029;0.196975;
63.299656;0.725543;0.197718;
63.325306;0.727239;0.200308;
63.350964;0.729809;0.203245;
63.376606;0.731732;0.205139;
63.402248;0.732266;0.206995;
63.427883;0.734471;0.210461;
63.453541;0.737025;0.213315;
63.479183;0.738700;0.215393;
63.504818;0.739952;0.218182;
63.530460;0.742187;0.221534;
63.556118;0.744167;0.223981;
63.581745;0.745498;0.226230;
63.607395;0.747763;0.229441;
63.633030;0.749289;0.232061;
63.658665;0.750060;0.233757;
63.684307;0.751839;0.236222;
63.709965;0.754294;0.239156;
63.735592;0.754830;0.240744;
63.761234;0.754780;0.241925;
63.786869;0.757323;0.244389;
63.812511;0.759411;0.246656;
63.838169;0.759250;0.247552;
63.863789;0.758904;0.248479;
63.889446;0.761044;0.250368;
63.915096;0.762756;0.251914;
63.940723;0.762003;0.252379;
63.966381;0.762500;0.253334;
63.992023;0.763845;0.254574;
64.017662;0.764278;0.255295;
64.043304;0.764332;0.255816;
64.068962;0.765617;0.256691;
64.094582;0.765646;0.257187;
64.120239;0.765090;0.257520;
64.145866;0.765623;0.257953;
64.171516;0.766826;0.258338;
64.197174;0.766482;0.258715;
64.222794;0.766027;0.259107;
64.248451;0.767016;0.259407;
64.274101;0.767022;0.258998;
64.299751;0.766432;0.259201;
64.325394;0.767028;0.260254;
64.351044;0.768348;0.260458;
64.376671;0.767494;0.259643;
64.402328;0.766337;0.259271;
64.427979;0.767416;0.260431;
64.453606;0.767779;0.260625;
64.479256;0.767160;0.260152;
64.504883;0.767399;0.260024;
64.530525;0.767981;0.260213;
64.556160;0.766989;0.260247;
64.581795;0.766228;0.260248;
64.607445;0.767694;0.260556;
64.633095;0.768344;0.260228;
64.658722;0.767353;0.259989;
64.684372;0.766587;0.260491;
64.710030;0.767469;0.260674;
64.735657;0.766894;0.259915;
64.761307;0.766380;0.259641;
64.786934;0.767947;0.260554;
64.812584;0.768188;0.260782;
64.838234;0.766285;0.260063;
64.863853;0.765748;0.259820;
64.889511;0.766911;0.259985;
64.915161;0.766832;0.259887;
64.940788;0.766398;0.260182;
64.966446;0.767351;0.260641;
64.992096;0.767385;0.260253;
65.017723;0.765845;0.259474;
65.043373;0.765294;0.259697;
65.069023;0.767203;0.260520;
65.094658;0.766869;0.260032;
65.120300;0.765610;0.259567;
65.145935;0.766566;0.259942;
65.171600;0.766925;0.260023;
65.197243;0.765437;0.259724;
65.222878;0.765306;0.259768;
65.248528;0.766676;0.259992;
65.274185;0.765911;0.259287;
65.299812;0.764640;0.259107;
65.325462;0.765707;0.260162;
