"Piezo Voltage (V)";"Fine In 1 (V)";"Fine In 2 (V)";
64.595642;0.284507;0.168042;
64.599396;0.283916;0.167313;
64.603142;0.283460;0.167164;
64.606888;0.282608;0.166352;
64.610634;0.281752;0.165484;
64.614388;0.281624;0.165558;
64.618111;0.281717;0.165382;
64.621880;0.280845;0.164338;
64.625626;0.280134;0.163911;
64.629379;0.280377;0.164197;
64.633125;0.280565;0.163690;
64.636871;0.279615;0.162781;
64.640617;0.278804;0.162613;
64.644356;0.279162;0.162584;
64.648109;0.279028;0.161766;
64.651855;0.277950;0.161069;
64.655602;0.277010;0.160952;
64.659340;0.277507;0.160559;
64.663101;0.277146;0.159841;
64.666847;0.276010;0.159608;
64.670593;0.275120;0.159100;
64.674339;0.275336;0.158459;
64.678093;0.275005;0.158223;
64.681839;0.273752;0.158066;
64.685570;0.272973;0.157301;
64.689331;0.273102;0.156766;
64.693069;0.273015;0.157207;
64.696823;0.271701;0.156959;
64.700569;0.270935;0.156115;
64.704315;0.271148;0.156359;
64.708061;0.271009;0.156973;
64.711792;0.270209;0.156697;
64.715561;0.269701;0.156199;
64.719307;0.269859;0.156770;
64.723053;0.269927;0.157365;
64.726807;0.269737;0.157223;
64.730553;0.269557;0.157188;
64.734299;0.269505;0.158091;
64.738037;0.269472;0.158624;
64.741798;0.269675;0.158850;
64.745537;0.269897;0.159521;
64.749283;0.269493;0.160506;
64.753021;0.268931;0.161059;
64.756775;0.269157;0.161955;
64.760529;0.269554;0.163740;
64.764275;0.269006;0.165441;
64.768021;0.267964;0.167219;
64.771767;0.267663;0.169902;
64.775520;0.268124;0.173909;
64.779243;0.267660;0.177318;
64.783012;0.266690;0.178913;
64.786751;0.265688;0.178170;
64.790512;0.266079;0.176265;
64.794250;0.265970;0.173171;
64.797997;0.265167;0.170024;
64.801743;0.264052;0.167694;
64.805481;0.263689;0.166654;
64.809242;0.264195;0.165911;
64.812988;0.263987;0.165230;
64.816734;0.263047;0.164994;
64.820473;0.262454;0.165745;
64.824234;0.262443;0.166634;
64.827980;0.263096;0.167837;
64.831726;0.262902;0.169934;
64.835472;0.262289;0.173040;
64.839211;0.261858;0.176354;
64.842964;0.261736;0.179693;
64.846687;0.261964;0.182717;
64.850456;0.261972;0.184100;
64.854202;0.261620;0.182242;
64.857956;0.261085;0.177511;
64.861702;0.260590;0.171832;
64.865448;0.260165;0.167121;
64.869194;0.260028;0.163559;
64.872925;0.259703;0.160362;
64.876694;0.259123;0.157135;
64.880440;0.258593;0.154223;
64.884186;0.257982;0.152221;
64.887939;0.257083;0.150530;
64.891678;0.256417;0.148775;
64.895424;0.255906;0.146992;
64.899170;0.255700;0.145324;
64.902916;0.255356;0.144277;
64.906670;0.254690;0.143337;
64.910416;0.253803;0.142028;
64.914154;0.253208;0.140711;
64.917908;0.253230;0.139758;
64.921661;0.253555;0.139430;
64.925407;0.253665;0.139063;
64.929153;0.253185;0.138156;
64.932892;0.252519;0.137127;
64.936653;0.252058;0.136205;
64.940376;0.252637;0.136186;
64.944138;0.253381;0.136174;
64.947884;0.253691;0.135802;
64.951630;0.253315;0.135105;
64.955383;0.252703;0.134377;
64.959129;0.252091;0.134317;
64.962875;0.252198;0.134626;
64.966614;0.252711;0.134986;
64.970375;0.253028;0.135316;
64.974121;0.252929;0.135436;
64.977867;0.252270;0.135346;
64.981606;0.251595;0.134661;
64.985352;0.251043;0.133444;
64.989105;0.250950;0.132117;
64.992851;0.250993;0.131099;
64.996597;0.251039;0.130513;
65.000343;0.250775;0.130436;
65.004097;0.250328;0.130139;
65.007835;0.250072;0.129614;
65.011589;0.249851;0.128981;
65.015335;0.249968;0.128638;
65.019089;0.250164;0.129000;
65.022835;0.250324;0.129201;
65.026581;0.250247;0.129177;
65.030327;0.250310;0.128849;
65.034058;0.250644;0.128684;
65.037819;0.251012;0.128926;
65.041565;0.251151;0.129234;
65.045311;0.251548;0.129365;
65.049057;0.251663;0.129245;
65.052811;0.252217;0.129227;
65.056557;0.252685;0.129523;
65.060295;0.252903;0.129820;
65.064049;0.252748;0.129748;
65.067802;0.252515;0.129447;
65.071548;0.252959;0.129439;
65.075287;0.253630;0.129951;
65.079033;0.254105;0.130369;
65.082794;0.254003;0.130397;
65.086540;0.253460;0.130031;
65.090279;0.252865;0.129694;
65.094025;0.253117;0.130214;
65.097771;0.253871;0.130873;
65.101501;0.254361;0.130975;
65.105270;0.254190;0.130781;
65.109016;0.253373;0.130609;
65.112762;0.253277;0.131204;
65.116516;0.253899;0.131838;
65.120262;0.254768;0.132099;
65.124008;0.255010;0.132075;
65.127739;0.254964;0.132588;
65.131493;0.254931;0.133270;
65.135246;0.255530;0.133585;
65.138992;0.256519;0.133844;
65.142738;0.257284;0.134280;
65.146484;0.257509;0.135199;
65.150238;0.257663;0.135584;
65.153984;0.258154;0.135626;
