"Piezo Voltage (V)","Fine In 1 (V)","Fine In 2 (V)",
59.914921,0.578589,0.499759,
59.940578,0.578048,0.499097,
59.966198,0.578232,0.499114,
59.991856,0.578289,0.499251,
60.017498,0.577876,0.499073,
60.043125,0.577949,0.499055,
60.068775,0.578351,0.499535,
60.094433,0.578090,0.499134,
60.120060,0.577895,0.498467,
60.145710,0.578505,0.499096,
60.171368,0.578652,0.499644,
60.196987,0.578121,0.499226,
60.222645,0.577367,0.498289,
60.248272,0.577590,0.498452,
60.273914,0.577928,0.499105,
60.299564,0.578280,0.499104,
60.325191,0.578322,0.498903,
60.350857,0.578415,0.498807,
60.376499,0.577597,0.498426,
60.402142,0.577083,0.498270,
60.427792,0.577766,0.498844,
60.453449,0.578359,0.499064,
60.479076,0.578262,0.498547,
60.504719,0.577826,0.497933,
60.530376,0.577496,0.498623,
60.556004,0.577363,0.498747,
60.581654,0.577712,0.498387,
60.607281,0.578260,0.498094,
60.632931,0.578311,0.498470,
60.658566,0.577682,0.498695,
60.684200,0.576800,0.498061,
60.709850,0.577201,0.497846,
60.735500,0.577794,0.498009,
60.761127,0.577976,0.498185,
60.786770,0.577486,0.498125,
60.812428,0.577158,0.498024,
60.838047,0.576767,0.497628,
60.863705,0.577029,0.497435,
60.889355,0.577701,0.498045,
60.914982,0.577540,0.498178,
60.940639,0.577112,0.497645,
60.966259,0.577017,0.497163,
60.991917,0.577008,0.497677,
61.017559,0.577131,0.497968,
61.043194,0.576921,0.497395,
61.068836,0.576966,0.497041,
61.094494,0.577057,0.497506,
61.120121,0.576715,0.497525,
61.145771,0.576243,0.496868,
61.171429,0.576605,0.496745,
61.197048,0.576932,0.497358,
61.222706,0.576807,0.497247,
61.248348,0.576121,0.496472,
61.274006,0.576006,0.496280,
61.299641,0.576446,0.496981,
61.325283,0.576755,0.496892,
61.350925,0.576110,0.496085,
61.376583,0.575362,0.495809,
61.402203,0.575907,0.496469,
61.427860,0.576434,0.496352,
61.453510,0.575937,0.495694,
61.479137,0.575046,0.495545,
61.504795,0.575299,0.495916,
61.530437,0.575918,0.495617,
61.556065,0.575616,0.495155,
61.581699,0.574643,0.495197,
61.607349,0.574597,0.495106,
61.632977,0.575373,0.494689,
61.658627,0.575307,0.494518,
61.684254,0.574325,0.494657,
61.709911,0.574027,0.494102,
61.735561,0.574419,0.493536,
61.761189,0.574465,0.493718,
61.786839,0.573795,0.493650,
61.812489,0.573298,0.492660,
61.838123,0.573334,0.492063,
61.863766,0.573479,0.492492,
61.889416,0.572908,0.491820,
61.915043,0.572353,0.490612,
61.940701,0.571844,0.490119,
61.966320,0.571732,0.490059,
61.991978,0.571395,0.488792,
62.017628,0.570907,0.487662,
62.043255,0.569967,0.487127,
62.068913,0.569566,0.486256,
62.094555,0.569415,0.484656,
62.120182,0.568499,0.483549,
62.145832,0.567388,0.482498,
62.171490,0.566492,0.480645,
62.197132,0.566137,0.478747,
62.222775,0.565099,0.477449,
62.248440,0.563617,0.475295,
62.274067,0.562271,0.472597,
62.299717,0.561913,0.470822,
62.325344,0.560588,0.468775,
62.350994,0.558474,0.465412,
62.376644,0.557048,0.462449,
62.402264,0.556168,0.460201,
62.427921,0.554758,0.457326,
62.453564,0.552033,0.453200,
62.479198,0.550541,0.450043,
62.504833,0.549438,0.447224,
62.530491,0.547580,0.443480,
62.556110,0.544610,0.439093,
62.581768,0.542679,0.435809,
62.607410,0.541704,0.432554,
62.633038,0.539530,0.428316,
62.658688,0.536655,0.424433,
62.684315,0.534649,0.421205,
62.709972,0.533812,0.417822,
62.735622,0.531776,0.414008,
62.761250,0.529346,0.410991,
62.786900,0.527759,0.408159,
62.812557,0.526544,0.405103,
62.838184,0.525067,0.402664,
62.863834,0.523453,0.400999,
62.889477,0.522814,0.399655,
62.915104,0.521788,0.398193,
62.940762,0.520865,0.398107,
62.966412,0.520836,0.399300,
62.992039,0.521168,0.400592,
63.017689,0.520650,0.402606,
63.043316,0.519926,0.405659,
63.068981,0.520880,0.412597,
63.094624,0.521533,0.413965,
63.120266,0.520645,0.416176,
63.145916,0.519621,0.417202,
63.171566,0.520151,0.411715,
63.197193,0.520803,0.408274,
63.222843,0.520551,0.405345,
63.248501,0.520908,0.405300,
63.274128,0.521738,0.405029,
63.299778,0.522884,0.404724,
63.325420,0.524198,0.405878,
63.351055,0.525802,0.408224,
63.376690,0.526489,0.409536,
63.402325,0.527373,0.411076,
63.427959,0.530095,0.414527,
63.453617,0.532830,0.418289,
63.479244,0.533291,0.420572,
63.504894,0.534063,0.423195,
63.530552,0.536759,0.427134,
63.556171,0.539376,0.431021,
63.581829,0.540829,0.434111,
63.607479,0.542242,0.437430,
63.633106,0.544024,0.440749,
63.658749,0.545517,0.443927,
63.684383,0.546982,0.447219,
63.710033,0.549524,0.450856,
63.735683,0.551095,0.453305,
63.761311,0.551741,0.455807,
63.786961,0.553136,0.459101,
63.812618,0.555275,0.462090,
63.838245,0.555925,0.463609,
63.863895,0.556618,0.465475,
63.889538,0.558483,0.468598,
63.915173,0.559891,0.470759,
63.940823,0.560109,0.471817,
63.966473,0.560791,0.473299,
63.992107,0.561751,0.474974,
64.017769,0.562294,0.476352,
64.043404,0.562677,0.477709,
64.069054,0.564156,0.479299,
64.094711,0.564956,0.479896,
64.120331,0.564356,0.479979,
64.145988,0.564093,0.481102,
64.171631,0.565413,0.482743,
64.197266,0.565811,0.482935,
64.222908,0.565777,0.482889,
64.248558,0.566594,0.483767,
64.274193,0.566966,0.484478,
64.299828,0.565970,0.484381,
64.325478,0.565552,0.484612,
64.351105,0.566758,0.485342,
64.376755,0.567353,0.485083,
64.402382,0.567080,0.485098,
64.428040,0.567432,0.486063,
64.453682,0.567445,0.486264,
64.479317,0.566354,0.485401,
64.504959,0.565860,0.485107,
64.530617,0.567492,0.486276,
64.556236,0.567946,0.486457,
64.581894,0.567307,0.485961,
64.607544,0.567418,0.486338,
64.633171,0.567450,0.486223,
64.658829,0.566468,0.485454,
64.684471,0.566245,0.485704,
64.710106,0.567518,0.486768,
64.735748,0.567572,0.486249,
64.761375,0.566474,0.485216,
64.787025,0.566668,0.485804,
64.812683,0.567132,0.486311,
64.838310,0.566650,0.485782,
64.863960,0.565902,0.485348,
64.889618,0.566869,0.485756,
64.915260,0.566870,0.485438,
64.940903,0.565905,0.485054,
64.966560,0.566133,0.485863,
64.992195,0.566974,0.486059,
65.017838,0.566025,0.484793,
65.043465,0.565089,0.484146,
65.069115,0.566137,0.485357,
65.094772,0.566343,0.485509,
65.120392,0.565483,0.484716,
65.146049,0.565605,0.484670,
65.171684,0.566211,0.484720,
65.197319,0.565131,0.484062,
65.222961,0.564177,0.483994,
65.248604,0.565172,0.484980,
65.274231,0.565875,0.484428,
65.299889,0.564964,0.483302,
65.325539,0.564719,0.483856,
65.351166,0.565299,0.484632,
65.376816,0.564111,0.483679,
65.402443,0.563520,0.482850,
65.428101,0.565084,0.483788,
65.453751,0.565631,0.484023,
65.479378,0.563904,0.482991,
65.505020,0.563371,0.483022,
65.530678,0.564165,0.483296,
65.556297,0.564177,0.482810,
65.581955,0.563473,0.482574,
65.607605,0.564373,0.483404,
65.633232,0.563963,0.482774,
65.658890,0.562463,0.481584,
65.684540,0.562867,0.482294,
65.710167,0.564487,0.483222,
65.735817,0.563735,0.482105,
65.761444,0.562068,0.481154,
65.787109,0.562905,0.482368,
65.812752,0.563588,0.482396,
65.838387,0.562485,0.481091,
65.864044,0.562253,0.481159,
65.889694,0.563184,0.482241,
65.915321,0.562512,0.481415,
65.940971,0.561235,0.480325,
65.966629,0.562545,0.481319,
65.992256,0.563040,0.481732,
66.017899,0.561719,0.480726,
66.043541,0.561174,0.480370,
66.069176,0.562213,0.480903,
66.094810,0.561739,0.480517,
66.120445,0.560928,0.480196,
66.146088,0.561976,0.480647,
66.171745,0.561866,0.480181,
66.197372,0.560203,0.479422,
66.223022,0.560494,0.479768,
66.248680,0.562373,0.480352,
66.274300,0.561262,0.479082,
66.299950,0.559186,0.478554,
66.325600,0.560498,0.479540,
66.351227,0.561518,0.479026,
66.376877,0.559855,0.477908,
66.402534,0.559167,0.478218,
66.428162,0.560253,0.478564,
66.453812,0.560138,0.477330,
66.479439,0.558855,0.476877,
66.505089,0.559190,0.477564,
66.530739,0.559153,0.476634,
66.556374,0.558328,0.475335,
66.582016,0.558202,0.475713,
66.607666,0.558676,0.475847,
66.633293,0.557290,0.473764,
66.658951,0.556591,0.473046,
66.684601,0.557700,0.473958,
66.710243,0.556993,0.472616,
66.735893,0.555095,0.470628,
66.761528,0.555306,0.470745,
66.787178,0.556317,0.470672,
66.812820,0.554322,0.468332,
66.838455,0.552856,0.467012,
66.864105,0.553765,0.467230,
66.889755,0.553594,0.465737,
66.915382,0.551397,0.463564,
66.941032,0.551002,0.463108,
66.966667,0.551294,0.462211,
66.992302,0.549768,0.459897,
67.017952,0.548460,0.458572,
67.043594,0.549165,0.458378,
67.069229,0.547759,0.456082,
67.094872,0.545775,0.453937,
67.120506,0.546318,0.453847,
67.146149,0.546404,0.452741,
67.171806,0.543732,0.449837,
67.197433,0.542518,0.448902,
67.223083,0.544141,0.449073,
67.248741,0.543060,0.447026,
67.274361,0.540296,0.445080,
67.300018,0.540543,0.445441,
67.325661,0.542252,0.445242,
67.351295,0.540218,0.443330,
67.376938,0.538545,0.442948,
67.402596,0.540122,0.444116,
67.428223,0.540484,0.443621,
67.453873,0.538557,0.443504,
67.479500,0.538857,0.445183,
67.505150,0.539946,0.445621,
67.530807,0.539019,0.444692,
67.556435,0.538820,0.445607,
67.582108,0.540121,0.447880,
67.607742,0.539799,0.448103,
67.633377,0.538745,0.447416,
67.659027,0.540028,0.449747,
67.684685,0.540604,0.449821,
67.710304,0.539121,0.447044,
67.735962,0.539181,0.447067,
67.761612,0.541551,0.449024,
67.787239,0.540892,0.448128,
67.812897,0.539803,0.446968,
67.838516,0.541519,0.449212,
67.864166,0.542655,0.450104,
67.889801,0.541618,0.448945,
67.915436,0.542197,0.449837,
67.941078,0.544438,0.452206,
67.966728,0.543617,0.451928,
67.992355,0.542850,0.451662,
68.018013,0.545670,0.454419,
68.043663,0.546806,0.455734,
68.069290,0.545001,0.454989,
68.094940,0.545110,0.456104,
68.120590,0.547801,0.458562,
68.146210,0.547786,0.458803,
68.171867,0.546825,0.458807,
68.197495,0.548339,0.460834,
68.223145,0.548596,0.461500,
68.248802,0.548079,0.461513,
68.274422,0.549405,0.463081,
68.300079,0.551032,0.464469,
68.325729,0.549377,0.463585,
68.351357,0.548448,0.464183,
68.377014,0.551269,0.466630,
68.402657,0.551888,0.466529,
68.428284,0.550019,0.465379,
68.453934,0.550637,0.467032,
68.479561,0.551941,0.468575,
68.505234,0.550784,0.467214,
68.530876,0.550278,0.466925,
68.556511,0.552700,0.469106,
68.582169,0.552247,0.469139,
68.607819,0.550096,0.467974,
68.633446,0.551160,0.468934,
68.659088,0.552554,0.469487,
68.684746,0.551052,0.468370,
68.710365,0.550636,0.468866,
68.736023,0.552556,0.470630,
68.761658,0.551730,0.469324,
68.787292,0.549836,0.467803,
68.812935,0.551276,0.469512,
68.838562,0.552177,0.470381,
68.864212,0.550360,0.468791,
68.889862,0.550234,0.468665,
68.915497,0.552363,0.469985,
68.941139,0.551200,0.468980,
68.966789,0.549304,0.468090,
68.992416,0.550544,0.469528,
69.018074,0.551148,0.469498,
69.043724,0.549310,0.467567,
69.069351,0.549871,0.468306,
69.095001,0.551931,0.470044,
69.120659,0.550222,0.468570,
69.146286,0.548033,0.467108,
69.171928,0.549831,0.468624,
69.197563,0.550154,0.468603,
69.223206,0.548637,0.467217,
69.248863,0.549438,0.468191,
69.274483,0.550961,0.468966,
69.300140,0.548685,0.467002,
69.325790,0.547072,0.466245,
69.351418,0.549020,0.468244,
69.377075,0.549518,0.468074,
69.402725,0.547811,0.466282,
69.428368,0.548843,0.467152,
69.454018,0.549952,0.467883,
