"Piezo Voltage (V)";"Fine In 1 (V)";"Fine In 2 (V)";
74.253433;0.274325;0.272374;
74.256470;0.275145;0.272469;
74.259521;0.274733;0.272020;
74.262573;0.274208;0.272017;
74.265625;0.274035;0.272391;
74.268677;0.274106;0.272382;
74.271721;0.274417;0.272181;
74.274773;0.274335;0.272064;
74.277824;0.274024;0.272415;
74.280876;0.273805;0.272493;
74.283928;0.273593;0.272128;
74.286980;0.273173;0.271539;
74.290024;0.273144;0.271707;
74.293076;0.273121;0.272149;
74.296127;0.273050;0.271997;
74.299179;0.273099;0.271609;
74.302231;0.272549;0.270899;
74.305283;0.272441;0.271201;
74.308327;0.272503;0.271539;
74.311378;0.272679;0.271521;
74.314430;0.272976;0.271204;
74.317482;0.272827;0.270745;
74.320534;0.272564;0.270927;
74.323586;0.272415;0.271108;
74.326622;0.272754;0.271093;
74.329674;0.273279;0.271064;
74.332726;0.273616;0.270722;
74.335777;0.273512;0.271043;
74.338829;0.273214;0.270999;
74.341881;0.272964;0.270884;
74.344925;0.273027;0.270671;
74.347977;0.273850;0.270555;
74.351028;0.274601;0.271076;
74.354080;0.274662;0.271200;
74.357132;0.274153;0.270993;
74.360184;0.273691;0.270549;
74.363228;0.273397;0.270258;
74.366280;0.274001;0.270615;
74.369331;0.274444;0.270968;
74.372383;0.274634;0.270838;
74.375435;0.274217;0.270435;
74.378487;0.273538;0.269922;
74.381531;0.273004;0.269895;
74.384583;0.273123;0.270183;
74.387634;0.273215;0.270138;
74.390686;0.273497;0.269980;
74.393738;0.273143;0.269635;
74.396790;0.272771;0.269656;
74.399826;0.272419;0.269835;
74.402878;0.272315;0.269993;
74.405930;0.272164;0.269540;
74.408981;0.272323;0.269315;
74.412033;0.272504;0.269504;
74.415085;0.272490;0.269984;
74.418129;0.272286;0.270297;
74.421181;0.272274;0.270260;
74.424232;0.272205;0.269715;
74.427284;0.272269;0.269633;
74.430336;0.272500;0.270157;
74.433380;0.272819;0.270621;
74.436432;0.272948;0.270718;
74.439484;0.273221;0.270386;
74.442535;0.273241;0.270195;
74.445587;0.273201;0.270507;
74.448639;0.273103;0.270747;
74.451683;0.273266;0.270909;
74.454735;0.273551;0.270700;
74.457787;0.274095;0.270603;
74.460838;0.274213;0.270792;
74.463890;0.274155;0.271080;
74.466927;0.273665;0.270987;
74.469978;0.273442;0.270606;
74.473030;0.273693;0.270523;
74.476082;0.274324;0.270945;
74.479134;0.274480;0.271268;
74.482185;0.273998;0.270950;
74.485229;0.273110;0.270268;
74.488281;0.272975;0.270158;
74.491333;0.273404;0.270557;
74.494385;0.273880;0.270817;
74.497437;0.273352;0.270398;
74.500488;0.272541;0.269812;
74.503532;0.272054;0.269912;
74.506584;0.272466;0.270170;
74.509636;0.273019;0.270293;
74.512688;0.273032;0.270145;
74.515739;0.272367;0.269949;
74.518784;0.271981;0.270299;
74.521835;0.272153;0.270307;
74.524887;0.272732;0.270216;
74.527939;0.272905;0.270151;
74.530991;0.272769;0.270736;
74.534042;0.272495;0.270792;
74.537079;0.272625;0.270493;
74.540131;0.273032;0.270344;
74.543182;0.273519;0.271025;
74.546234;0.273471;0.271359;
74.549286;0.273509;0.270927;
74.552330;0.273372;0.270617;
74.555382;0.273542;0.271099;
74.558434;0.273782;0.271672;
74.561485;0.274173;0.271306;
74.564537;0.274200;0.270935;
74.567589;0.273971;0.271363;
74.570633;0.273967;0.271623;
74.573685;0.274119;0.271480;
74.576736;0.274661;0.271271;
74.579788;0.274268;0.271583;
74.582840;0.273637;0.271442;
74.585892;0.273689;0.271087;
74.588936;0.274278;0.271198;
74.591988;0.274056;0.271539;
74.595039;0.273214;0.271145;
74.598091;0.272968;0.270599;
74.601143;0.273657;0.271072;
74.604195;0.273625;0.271459;
74.607231;0.272674;0.270883;
74.610283;0.272338;0.270541;
74.613335;0.273184;0.271224;
74.616386;0.273265;0.271481;
74.619438;0.272471;0.271032;
74.622490;0.272045;0.270830;
74.625534;0.273085;0.271617;
74.628586;0.273377;0.271670;
74.631638;0.272612;0.271267;
74.634689;0.272387;0.271557;
74.637741;0.273141;0.271931;
74.640793;0.273609;0.271939;
74.643845;0.273071;0.271790;
74.646889;0.273179;0.272292;
74.649940;0.273410;0.272204;
74.652992;0.273951;0.272166;
74.656044;0.273928;0.272647;
74.659096;0.274150;0.272835;
74.662148;0.273900;0.272389;
74.665192;0.274182;0.272504;
74.668243;0.274618;0.273205;
74.671295;0.274620;0.272935;
74.674347;0.274154;0.272352;
74.677399;0.274217;0.273034;
74.680435;0.274773;0.273375;
74.683487;0.274736;0.272789;
74.686539;0.274201;0.272779;
74.689590;0.274033;0.273232;
74.692642;0.274578;0.273066;
74.695694;0.274401;0.272568;
74.698738;0.273616;0.272883;
74.701790;0.273516;0.272925;
74.704842;0.273928;0.272502;
74.707893;0.273830;0.272665;
74.710945;0.273125;0.273031;
74.713989;0.272877;0.272571;
74.717041;0.273579;0.272575;
74.720093;0.273292;0.273053;
74.723145;0.272598;0.273078;
74.726196;0.272564;0.272583;
74.729248;0.273462;0.272917;
74.732292;0.273434;0.273713;
74.735344;0.272680;0.273296;
74.738396;0.272843;0.272880;
74.741447;0.273590;0.273492;
74.744499;0.273877;0.274145;
74.747551;0.273236;0.273677;
74.750587;0.273365;0.273561;
74.753632;0.274071;0.274235;
74.756683;0.274461;0.274583;
74.759735;0.274166;0.274205;
74.762787;0.274250;0.274354;
74.765831;0.274409;0.274706;
74.768883;0.274664;0.274766;
74.771927;0.274826;0.274583;
74.774979;0.274980;0.274889;
74.778030;0.274889;0.275094;
74.781082;0.274722;0.274958;
74.784119;0.274928;0.274801;
74.787170;0.275357;0.275262;
74.790222;0.275176;0.275231;
74.793274;0.274380;0.274684;
74.796326;0.274182;0.274625;
74.799377;0.274718;0.275129;
74.802429;0.274990;0.275200;
74.805481;0.274311;0.274645;
74.808533;0.273551;0.274421;
74.811584;0.273644;0.274877;
74.814636;0.274310;0.275082;
74.817688;0.274136;0.274705;
74.820740;0.273467;0.274486;
74.823792;0.272878;0.274764;
74.826843;0.273489;0.275111;
74.829895;0.273975;0.275084;
74.832947;0.273831;0.274836;
74.835991;0.273223;0.275247;
74.839043;0.273163;0.275465;
74.842094;0.273709;0.275467;
74.845146;0.274320;0.275385;
74.848198;0.274531;0.275831;
