"Piezo Voltage (V)";"Fine In 1 (V)";"Fine In 2 (V)";
60.017376;0.304408;0.820324;
60.043018;0.304161;0.820574;
60.068653;0.303628;0.819764;
60.094296;0.303597;0.819433;
60.119953;0.303919;0.820281;
60.145580;0.304122;0.820282;
60.171223;0.303904;0.819213;
60.196865;0.303897;0.819346;
60.222492;0.303990;0.820434;
60.248142;0.303895;0.820201;
60.273792;0.303620;0.818723;
60.299427;0.303740;0.819159;
60.325069;0.303925;0.820006;
60.350697;0.303810;0.819649;
60.376347;0.303952;0.818935;
60.402004;0.303605;0.818943;
60.427624;0.303388;0.819227;
60.453281;0.303499;0.818903;
60.478931;0.304049;0.818919;
60.504559;0.304133;0.818972;
60.530216;0.303435;0.818340;
60.555859;0.302985;0.818146;
60.581493;0.303394;0.818743;
60.607136;0.303867;0.818701;
60.632763;0.303964;0.817892;
60.658413;0.303393;0.817734;
60.684071;0.302918;0.818198;
60.709698;0.303183;0.818066;
60.735348;0.303730;0.817171;
60.761005;0.303960;0.817464;
60.786640;0.303245;0.818100;
60.812283;0.302654;0.817343;
60.837948;0.303224;0.816448;
60.863567;0.303879;0.817418;
60.889225;0.303401;0.817603;
60.914875;0.302512;0.816452;
60.940502;0.302799;0.815941;
60.966160;0.303510;0.816906;
60.991779;0.303316;0.817029;
61.017437;0.302678;0.815804;
61.043079;0.302605;0.815704;
61.068714;0.303059;0.816375;
61.094349;0.302992;0.816086;
61.119991;0.302543;0.815073;
61.145618;0.302586;0.815475;
61.171276;0.302653;0.815704;
61.196926;0.302638;0.814792;
61.222553;0.302590;0.814554;
61.248203;0.302695;0.815142;
61.273861;0.302281;0.814762;
61.299488;0.302179;0.813760;
61.325138;0.302568;0.814280;
61.350765;0.302570;0.814408;
61.376408;0.301963;0.813544;
61.402065;0.301708;0.812835;
61.427685;0.302311;0.813631;
61.453342;0.302449;0.813521;
61.478992;0.301739;0.812487;
61.504620;0.301365;0.812298;
61.530277;0.301978;0.812913;
61.555927;0.302275;0.812392;
61.581554;0.301481;0.811368;
61.607197;0.301124;0.811714;
61.632854;0.301676;0.811713;
61.658489;0.302074;0.810842;
61.684132;0.301290;0.810457;
61.709766;0.300822;0.810378;
61.735432;0.301335;0.810021;
61.761082;0.301520;0.809302;
61.786709;0.301095;0.809222;
61.812359;0.300283;0.808491;
61.838017;0.300816;0.807992;
61.863644;0.300849;0.807423;
61.889286;0.300274;0.806996;
61.914936;0.299653;0.806077;
61.940563;0.299990;0.805143;
61.966206;0.299913;0.804645;
61.991856;0.299164;0.803602;
62.017475;0.298675;0.802278;
62.043133;0.298651;0.801073;
62.068760;0.298526;0.800284;
62.094410;0.297602;0.798542;
62.120052;0.297272;0.797158;
62.145687;0.296827;0.795601;
62.171337;0.296264;0.793776;
62.196987;0.295569;0.791833;
62.222614;0.295048;0.789928;
62.248264;0.294021;0.787394;
62.273922;0.293016;0.784646;
62.299549;0.292706;0.782665;
62.325199;0.291827;0.779792;
62.350826;0.290029;0.776272;
62.376476;0.288898;0.773173;
62.402126;0.288571;0.770483;
62.427761;0.287728;0.767021;
62.453403;0.285184;0.762504;
62.479053;0.283616;0.759014;
62.504681;0.283275;0.755734;
62.530338;0.282174;0.751364;
62.555988;0.279873;0.746998;
62.581623;0.277692;0.743024;
62.607265;0.276927;0.739090;
62.632931;0.275642;0.734436;
62.658566;0.273821;0.730433;
62.684208;0.271745;0.726559;
62.709843;0.270196;0.722382;
62.735493;0.269007;0.718410;
62.761143;0.267895;0.715263;
62.786770;0.266104;0.711783;
62.812420;0.264414;0.708399;
62.838070;0.263349;0.706051;
62.863705;0.262849;0.704180;
62.889339;0.261791;0.702571;
62.914982;0.260501;0.701678;
62.940617;0.260060;0.702051;
62.966259;0.260089;0.702569;
62.991917;0.259922;0.704313;
63.017536;0.259784;0.708223;
63.043194;0.260078;0.712666;
63.068821;0.260290;0.715616;
63.094471;0.260038;0.721191;
63.120129;0.260534;0.723712;
63.145748;0.260562;0.727450;
63.171406;0.260184;0.719083;
63.197048;0.259750;0.714535;
63.222675;0.259892;0.712106;
63.248325;0.260160;0.709902;
63.273983;0.260593;0.709207;
63.299610;0.261704;0.710064;
63.325260;0.262810;0.710996;
63.350918;0.263344;0.711999;
63.376537;0.263641;0.713586;
63.402195;0.265052;0.716574;
63.427822;0.266902;0.718882;
63.453480;0.268577;0.721670;
63.479115;0.270085;0.725954;
63.504765;0.271200;0.729431;
63.530407;0.271873;0.731757;
63.556072;0.273190;0.735274;
63.581692;0.275600;0.740619;
63.607349;0.277838;0.744095;
63.632999;0.278851;0.746840;
63.658627;0.279843;0.750817;
63.684284;0.281059;0.754755;
63.709927;0.282200;0.757676;
63.735554;0.283923;0.760873;
63.761196;0.285859;0.765124;
63.786831;0.287121;0.767613;
63.812466;0.287577;0.769521;
63.838116;0.288205;0.772862;
63.863743;0.289428;0.776213;
63.889400;0.290594;0.777522;
63.915051;0.291428;0.779077;
63.940678;0.292697;0.782413;
63.966328;0.293359;0.784203;
63.991978;0.293454;0.785243;
64.017601;0.293600;0.786850;
64.043259;0.294482;0.788629;
64.068886;0.294983;0.788888;
64.094536;0.295396;0.789789;
64.120193;0.296132;0.792489;
64.145813;0.296527;0.793200;
64.171471;0.296486;0.792797;
64.197121;0.296502;0.793300;
64.222748;0.297072;0.795035;
64.248390;0.297060;0.795132;
64.274048;0.296934;0.794923;
64.299675;0.297361;0.796437;
64.325325;0.297801;0.796478;
64.350983;0.297960;0.795725;
64.376617;0.297770;0.796389;
64.402260;0.297870;0.797776;
64.427902;0.297549;0.796940;
64.453560;0.297073;0.795955;
64.479202;0.297510;0.796984;
64.504837;0.298457;0.798019;
64.530479;0.298332;0.797201;
64.556137;0.297670;0.796665;
64.581757;0.297464;0.797624;
64.607414;0.297334;0.796752;
64.633064;0.297347;0.796138;
64.658691;0.298167;0.797367;
64.684326;0.298571;0.797982;
64.709984;0.297956;0.796292;
64.735603;0.296843;0.795371;
64.761253;0.297070;0.797174;
64.786888;0.297583;0.796812;
64.812531;0.297879;0.795599;
64.838181;0.297874;0.796048;
64.863808;0.298054;0.796737;
64.889465;0.297055;0.795682;
64.915115;0.296489;0.794906;
64.940742;0.297263;0.796088;
64.966393;0.297897;0.795646;
64.992043;0.297521;0.794423;
65.017677;0.296995;0.795293;
65.043320;0.297077;0.796041;
65.068970;0.296823;0.794198;
65.094597;0.296559;0.793273;
65.120255;0.297228;0.795342;
65.145874;0.297297;0.795281;
65.171532;0.296650;0.793350;
65.197182;0.296384;0.793350;
65.222809;0.297000;0.794793;
65.248466;0.296859;0.793944;
65.274109;0.296282;0.792784;
65.299759;0.296716;0.793880;
65.325394;0.297120;0.793879;
65.351059;0.296328;0.792525;
65.376686;0.295965;0.792700;
65.402336;0.296570;0.793677;
65.427994;0.296764;0.792486;
65.453621;0.296233;0.791686;
65.479271;0.296106;0.793134;
65.504898;0.296069;0.792701;
65.530548;0.296088;0.791032;
65.556198;0.296513;0.791945;
65.581833;0.296640;0.793102;
65.607468;0.295629;0.791290;
65.633110;0.295041;0.789935;
65.658737;0.296618;0.792428;
65.684387;0.296799;0.792327;
65.710045;0.295458;0.789815;
65.735664;0.294636;0.789936;
65.761322;0.296202;0.792100;
65.786949;0.296582;0.790752;
65.812599;0.295346;0.788913;
65.838242;0.295128;0.790737;
65.863869;0.295776;0.791108;
65.889526;0.295854;0.789089;
65.915176;0.295460;0.789123;
65.940804;0.295523;0.791081;
65.966454;0.295490;0.789625;
65.992111;0.295266;0.788032;
66.017738;0.295839;0.789971;
66.043388;0.295650;0.790243;
66.069031;0.294986;0.787908;
66.094658;0.295027;0.788017;
66.120316;0.295672;0.790138;
66.145935;0.295263;0.788815;
66.171593;0.294656;0.786736;
66.197243;0.295151;0.788549;
66.222878;0.295399;0.789139;
66.248543;0.294833;0.786775;
66.274200;0.294734;0.786666;
66.299820;0.295176;0.788653;
66.325478;0.294765;0.787070;
66.351120;0.294420;0.785257;
66.376747;0.294917;0.787160;
66.402397;0.294625;0.787197;
66.428055;0.293982;0.784694;
66.453682;0.294402;0.784793;
66.479324;0.294899;0.786492;
66.504959;0.293563;0.784304;
66.530594;0.292954;0.782263;
66.556244;0.294393;0.784221;
66.581871;0.294103;0.783919;
66.607513;0.292277;0.780674;
66.633171;0.292486;0.780451;
66.658798;0.294084;0.782299;
66.684448;0.292817;0.779727;
66.710106;0.290978;0.776949;
66.735725;0.292007;0.778674;
66.761383;0.292579;0.778025;
66.787033;0.291215;0.774666;
66.812660;0.289892;0.773794;
66.838318;0.290728;0.774746;
66.863937;0.290508;0.771885;
66.889587;0.289048;0.769069;
66.915237;0.288807;0.769873;
66.940865;0.288707;0.768464;
66.966515;0.287667;0.764767;
66.992172;0.286931;0.764036;
67.017799;0.287199;0.764399;
67.043449;0.286118;0.760868;
67.069107;0.284964;0.758055;
67.094742;0.285037;0.758989;
67.120377;0.284827;0.757077;
67.146027;0.283361;0.753140;
67.171669;0.282538;0.752359;
67.197327;0.282839;0.752937;
67.222954;0.282164;0.749739;
67.248604;0.281066;0.747212;
67.274261;0.280767;0.748282;
67.299881;0.280487;0.747275;
67.325539;0.280064;0.744452;
67.351181;0.279779;0.744794;
67.376816;0.279551;0.745708;
67.402451;0.278634;0.743588;
67.428093;0.278785;0.743447;
67.453720;0.279770;0.746603;
67.479378;0.279039;0.746877;
67.504997;0.277674;0.744845;
67.530655;0.278451;0.746948;
67.556305;0.279956;0.748395;
67.581932;0.279133;0.747544;
67.607590;0.278176;0.748840;
67.633232;0.278844;0.751672;
67.658867;0.279606;0.750637;
67.684509;0.279305;0.749052;
67.710167;0.279397;0.750230;
67.735786;0.279379;0.750064;
67.761444;0.278852;0.747067;
67.787094;0.279479;0.747622;
67.812721;0.281042;0.750553;
67.838379;0.280419;0.748747;
67.863998;0.279644;0.747078;
67.889656;0.280743;0.750230;
67.915298;0.281856;0.751794;
67.940933;0.281596;0.750069;
67.966576;0.281592;0.750686;
67.992233;0.283000;0.754009;
68.017868;0.283214;0.753615;
68.043518;0.282644;0.752627;
68.069183;0.283818;0.755958;
68.094810;0.284678;0.757389;
68.120461;0.284448;0.756158;
68.146111;0.284984;0.758034;
68.171745;0.286210;0.761090;
68.197388;0.285631;0.759765;
68.223015;0.285240;0.759052;
68.248665;0.286812;0.763185;
68.274307;0.287863;0.764360;
68.299942;0.287149;0.762157;
68.325577;0.287011;0.763410;
68.351234;0.287660;0.766252;
68.376862;0.287647;0.765346;
68.402512;0.287787;0.764755;
68.428154;0.289265;0.767922;
68.453789;0.289620;0.768014;
68.479439;0.288226;0.765783;
68.505089;0.288023;0.767676;
68.530716;0.288975;0.769960;
68.556366;0.288909;0.767885;
68.581993;0.289056;0.767077;
68.607651;0.290209;0.770375;
68.633301;0.289968;0.770122;
68.658928;0.288567;0.767640;
68.684578;0.288579;0.769317;
68.710228;0.289475;0.770650;
68.735847;0.289506;0.768452;
68.761505;0.289493;0.768524;
68.787155;0.290378;0.771568;
68.812782;0.289780;0.770102;
68.838440;0.288492;0.767407;
68.864059;0.289092;0.769494;
68.889725;0.290175;0.771073;
68.915367;0.289528;0.768619;
68.941017;0.289352;0.768565;
68.966667;0.290087;0.770983;
68.992310;0.289284;0.769064;
69.017937;0.288535;0.767143;
69.043594;0.289338;0.769884;
69.069244;0.289840;0.770425;
69.094872;0.288978;0.767304;
69.120522;0.288916;0.767644;
69.146172;0.289941;0.770542;
69.171806;0.289345;0.768660;
69.197441;0.288724;0.766896;
69.223076;0.289234;0.769325;
69.248711;0.289161;0.768770;
69.274361;0.288241;0.766092;
69.299988;0.288789;0.767795;
69.325638;0.290044;0.770142;
69.351295;0.289239;0.767269;
69.376923;0.288267;0.765445;
69.402573;0.288846;0.768516;
