"Piezo Voltage (V)";"Fine In 1 (V)";"Fine In 2 (V)";
50.518055;0.268940;0.432002;
50.553635;0.270056;0.433067;
50.589256;0.270225;0.434733;
50.624874;0.267688;0.429982;
50.660458;0.271975;0.435238;
50.696075;0.269590;0.433052;
50.731697;0.268280;0.430755;
50.767277;0.270599;0.434915;
50.802898;0.267489;0.430239;
50.838516;0.270892;0.433326;
50.874100;0.270354;0.433987;
50.909718;0.267067;0.429062;
50.945301;0.270365;0.434217;
50.980919;0.267800;0.431114;
51.016541;0.269013;0.430823;
51.052120;0.270997;0.434246;
51.087742;0.266852;0.428760;
51.123360;0.269489;0.432507;
51.158943;0.268397;0.432176;
51.194561;0.266897;0.428431;
51.230183;0.270537;0.433300;
51.265762;0.267191;0.429311;
51.301384;0.268264;0.430306;
51.337002;0.269340;0.432980;
51.372585;0.266058;0.427508;
51.408203;0.269298;0.431452;
51.443787;0.267574;0.430280;
51.479404;0.266801;0.428267;
51.515026;0.269746;0.433024;
51.550606;0.266265;0.427750;
51.586227;0.268179;0.429315;
51.621845;0.268356;0.431172;
51.657429;0.265415;0.426790;
51.693047;0.269036;0.431819;
51.728668;0.266546;0.428622;
51.764248;0.266918;0.427484;
51.799870;0.269061;0.431675;
51.835449;0.265161;0.426543;
51.871071;0.267731;0.429948;
51.906689;0.266902;0.429482;
51.942272;0.265064;0.425742;
51.977890;0.269214;0.431202;
52.013512;0.266053;0.427258;
52.049091;0.266972;0.428041;
52.084713;0.267511;0.430225;
52.120331;0.263865;0.424870;
52.155914;0.267695;0.429605;
52.191532;0.266259;0.427940;
52.227154;0.266243;0.426496;
52.262733;0.268851;0.430764;
52.298355;0.264801;0.425222;
52.333935;0.266651;0.427863;
52.369556;0.266086;0.428507;
52.405174;0.264413;0.425080;
52.440758;0.268243;0.430165;
52.476376;0.265428;0.426009;
52.511997;0.266255;0.426313;
52.547577;0.267138;0.429149;
52.583199;0.263606;0.424447;
52.618816;0.267166;0.428947;
52.654400;0.265309;0.426626;
52.690018;0.265112;0.424768;
52.725639;0.267693;0.429168;
52.761219;0.263990;0.424591;
52.796841;0.266336;0.427698;
52.832420;0.265735;0.427456;
52.868042;0.263685;0.423411;
52.903660;0.267376;0.428526;
52.939243;0.264265;0.424791;
52.974861;0.265754;0.426235;
53.010483;0.266434;0.428046;
53.046062;0.263379;0.422994;
53.081684;0.266694;0.427590;
53.117302;0.264284;0.425194;
53.152885;0.264344;0.424482;
53.188503;0.266595;0.428027;
53.224125;0.263253;0.422844;
53.259705;0.266290;0.426451;
53.295326;0.264731;0.425768;
53.330917;0.262957;0.422968;
53.366528;0.266109;0.427332;
53.402145;0.263123;0.422809;
53.437729;0.265653;0.425285;
53.473347;0.265597;0.426379;
53.508968;0.262463;0.421959;
53.544548;0.265424;0.426184;
53.580170;0.262932;0.423133;
53.615780;0.264526;0.423803;
53.651371;0.265859;0.426401;
53.686989;0.262226;0.421162;
53.722599;0.264804;0.425083;
53.758190;0.263157;0.423563;
53.793812;0.263444;0.422338;
53.829391;0.265876;0.425852;
53.865013;0.261902;0.420777;
53.900623;0.264246;0.424106;
53.936214;0.263426;0.423974;
53.971832;0.262514;0.420785;
54.007442;0.265473;0.425085;
54.043034;0.261819;0.420961;
54.078655;0.263091;0.422751;
54.114265;0.263719;0.423810;
54.149857;0.261651;0.419427;
54.185467;0.264999;0.424543;
54.221077;0.261887;0.421409;
54.256676;0.262297;0.421074;
54.292286;0.263745;0.423330;
54.327900;0.261038;0.419030;
54.363499;0.264196;0.423658;
54.399105;0.261933;0.421054;
54.434696;0.261359;0.419024;
54.470310;0.263618;0.423342;
54.505932;0.260483;0.418765;
54.541523;0.263409;0.421901;
54.577129;0.262217;0.420656;
54.612751;0.260434;0.418247;
54.648342;0.263390;0.422968;
54.683949;0.260316;0.417942;
54.719540;0.262707;0.420409;
54.755154;0.261932;0.421092;
54.790775;0.259384;0.417136;
54.826366;0.263198;0.421722;
54.861973;0.260631;0.417996;
54.897594;0.261303;0.419115;
54.933186;0.261458;0.420333;
54.968792;0.259140;0.416108;
55.004414;0.263187;0.421311;
55.039997;0.259894;0.417633;
55.075619;0.259771;0.417160;
55.111233;0.262192;0.420494;
55.146816;0.259497;0.416040;
55.182438;0.261928;0.419658;
55.218037;0.259437;0.417265;
55.253635;0.259879;0.416697;
55.289257;0.262340;0.420043;
55.324856;0.258411;0.414831;
55.360462;0.260962;0.418737;
55.396076;0.260150;0.417503;
55.431683;0.259291;0.415172;
55.467281;0.261580;0.419387;
55.502903;0.257986;0.415009;
55.538494;0.260739;0.417507;
55.574100;0.260078;0.417016;
55.609722;0.258466;0.414777;
55.645306;0.261218;0.418939;
55.680920;0.257833;0.414014;
55.716503;0.260188;0.416668;
55.752125;0.260108;0.417440;
55.787746;0.257992;0.413700;
55.823322;0.260592;0.417604;
55.858944;0.257868;0.414373;
55.894566;0.259855;0.416169;
55.930149;0.260036;0.416569;
55.965763;0.257100;0.412867;
56.001385;0.260495;0.417940;
56.036968;0.258144;0.414225;
56.072590;0.259473;0.414740;
56.108204;0.259309;0.416505;
56.143787;0.256723;0.412729;
56.179409;0.260721;0.416786;
56.214993;0.258227;0.413541;
56.250607;0.258423;0.414447;
56.286228;0.259079;0.416109;
56.321819;0.257000;0.411686;
56.357433;0.260660;0.416587;
56.393047;0.257656;0.413797;
56.428654;0.257558;0.413138;
56.464252;0.259403;0.415544;
56.499874;0.256968;0.411833;
56.535473;0.259705;0.415808;
56.571072;0.256818;0.412636;
56.606655;0.257616;0.412498;
56.642277;0.259615;0.415753;
56.677891;0.256263;0.410991;
56.713474;0.258838;0.414624;
56.749096;0.256934;0.412501;
56.784718;0.257424;0.412067;
56.820293;0.258947;0.414776;
56.855915;0.255485;0.410035;
56.891537;0.258725;0.414339;
56.927120;0.256808;0.412163;
56.962734;0.256741;0.410924;
56.998356;0.258588;0.414254;
57.033939;0.255549;0.409949;
57.069561;0.258404;0.413608;
57.105137;0.256224;0.411180;
57.140759;0.256141;0.410161;
57.176380;0.258396;0.414033;
57.211964;0.255232;0.409010;
57.247578;0.257741;0.412442;
57.283199;0.255618;0.410348;
57.318783;0.255763;0.409851;
57.354404;0.258284;0.413175;
57.390018;0.254935;0.408026;
57.425610;0.257401;0.411648;
57.461224;0.255314;0.410053;
57.496845;0.255090;0.408969;
57.532444;0.257762;0.412176;
57.568043;0.254676;0.407178;
57.603626;0.257185;0.411171;
57.639256;0.255045;0.409589;
57.674862;0.254371;0.408091;
57.710445;0.257097;0.411169;
57.746067;0.254251;0.406558;
57.781689;0.257059;0.410706;
57.817265;0.255056;0.409008;
57.852886;0.253963;0.407183;
57.888508;0.256128;0.410086;
57.924091;0.253580;0.405770;
57.959705;0.256711;0.410042;
57.995327;0.254907;0.408225;
58.030910;0.253654;0.406394;
58.066532;0.255588;0.409232;
58.102108;0.252742;0.404996;
58.137730;0.256091;0.409176;
58.173351;0.254545;0.407409;
58.208935;0.253867;0.406033;
58.244549;0.255446;0.408699;
58.280170;0.252225;0.404357;
58.315754;0.255263;0.408317;
58.351376;0.253586;0.406326;
58.386990;0.253616;0.405386;
58.422573;0.255168;0.407980;
58.458195;0.252120;0.403738;
58.493816;0.255259;0.407896;
58.529415;0.253324;0.405606;
58.565014;0.252976;0.404645;
58.600597;0.254448;0.407113;
58.636234;0.251547;0.403012;
58.671833;0.254921;0.407415;
58.707417;0.253036;0.404930;
58.743038;0.253386;0.404407;
58.778660;0.254396;0.406303;
58.814236;0.251037;0.401985;
58.849857;0.254119;0.406493;
58.885471;0.251903;0.403988;
58.921062;0.253045;0.404047;
58.956676;0.254169;0.405555;
58.992260;0.251490;0.401471;
59.027882;0.254260;0.405704;
59.063503;0.251298;0.402613;
59.099079;0.252050;0.403122;
59.134701;0.253234;0.404359;
59.170315;0.251183;0.400297;
59.205906;0.254373;0.404682;
59.241520;0.251349;0.401249;
59.277134;0.251982;0.402137;
59.312725;0.251594;0.402278;
59.348331;0.249589;0.398297;
59.383953;0.253091;0.402392;
59.419544;0.250452;0.398562;
59.455158;0.251940;0.399996;
59.490749;0.250744;0.399075;
59.526379;0.248299;0.395024;
59.561977;0.250652;0.398173;
59.597569;0.247732;0.393426;
59.633198;0.250193;0.395329;
59.668797;0.248843;0.393076;
59.704388;0.246692;0.389087;
59.740002;0.248253;0.391034;
59.775616;0.244516;0.385057;
59.811207;0.246559;0.386184;
59.846821;0.244366;0.381943;
59.882442;0.242794;0.377810;
59.918018;0.243561;0.378050;
59.953640;0.239374;0.370653;
59.989231;0.240863;0.370480;
60.024845;0.237334;0.363526;
60.060459;0.235943;0.359049;
60.096050;0.235439;0.356575;
60.131664;0.231105;0.347600;
60.167286;0.231811;0.345406;
60.202862;0.227035;0.336678;
60.238483;0.225027;0.330485;
60.274105;0.223498;0.325126;
60.309689;0.219115;0.315533;
60.345303;0.219446;0.312949;
60.380924;0.214031;0.303422;
60.416508;0.212765;0.301282;
60.452129;0.210625;0.309162;
60.487705;0.207029;0.290252;
60.523327;0.207519;0.286440;
60.558949;0.202778;0.283181;
60.594532;0.201626;0.302471;
60.630146;0.198438;0.272867;
60.665768;0.195517;0.257749;
60.701351;0.196092;0.252114;
60.736973;0.191516;0.243481;
60.772587;0.191893;0.241849;
60.808170;0.190673;0.239404;
60.843792;0.191273;0.240804;
60.879375;0.193267;0.242248;
60.914989;0.190998;0.240512;
60.950611;0.194141;0.245630;
60.986195;0.194987;0.248341;
61.021816;0.197505;0.253682;
61.057430;0.200511;0.260569;
61.093014;0.200549;0.264049;
61.128635;0.205977;0.274544;
61.164257;0.207096;0.279725;
61.199833;0.211033;0.288250;
61.235455;0.214203;0.297000;
61.271076;0.215561;0.303092;
61.306660;0.220962;0.314214;
61.342274;0.221259;0.318667;
61.377857;0.225570;0.328247;
61.413479;0.228026;0.335729;
61.449100;0.228753;0.339921;
61.484676;0.233112;0.348993;
61.520298;0.232420;0.351205;
61.555920;0.236510;0.358445;
61.591503;0.235929;0.360255;
61.627117;0.236183;0.362022;
61.662739;0.239292;0.367315;
61.698322;0.236837;0.364210;
61.733944;0.238825;0.366937;
61.769558;0.236220;0.364060;
61.805141;0.236741;0.362452;
61.840763;0.236589;0.360627;
61.876347;0.232048;0.352983;
61.911961;0.232267;0.351680;
61.947582;0.228608;0.342232;
61.983166;0.227111;0.335624;
62.018787;0.223235;0.327661;
62.054401;0.217742;0.315580;
62.089985;0.216902;0.307862;
62.125607;0.210279;0.292954;
62.161228;0.206472;0.282736;
62.196804;0.200416;0.268494;
62.232426;0.195022;0.253725;
62.268047;0.191624;0.242965;
