Timestamp,Instrument Wavelength,Instrument Intensity
2021-07-27T16:17:55.229,384229.3615,0.341
2021-07-27T16:18:05.232,384229.3625,0.340
2021-07-27T16:18:15.239,384229.3559,0.353
2021-07-27T16:18:25.250,384229.3548,0.347
2021-07-27T16:18:35.251,384229.3626,0.345
2021-07-27T16:18:45.256,384229.3630,0.344
2021-07-27T16:18:55.258,384229.3614,0.353
2021-07-27T16:19:05.261,384229.3622,0.341
2021-07-27T16:19:15.263,384229.3663,0.352
2021-07-27T16:19:25.265,384229.3593,0.344
2021-07-27T16:19:35.271,384229.3621,0.352
2021-07-27T16:19:45.271,384229.3557,0.354
2021-07-27T16:19:55.272,384229.3601,0.348
2021-07-27T16:20:05.287,384229.3630,0.355
2021-07-27T16:20:15.291,384229.3630,0.349
2021-07-27T16:20:25.302,384229.3629,0.345
2021-07-27T16:20:35.304,384229.3626,0.362
2021-07-27T16:20:45.555,384229.3668,0.346
2021-07-27T16:20:55.555,384229.3665,0.355
2021-07-27T16:21:05.559,384229.3640,0.358
2021-07-27T16:21:15.568,384229.3665,0.349
2021-07-27T16:21:25.580,384229.3713,0.365
2021-07-27T16:21:35.580,384229.3696,0.357
2021-07-27T16:21:45.588,384229.3762,0.356
2021-07-27T16:21:56.071,384229.3727,0.339
2021-07-27T16:22:06.073,384229.3662,0.354
2021-07-27T16:22:16.081,384229.3744,0.342
2021-07-27T16:22:26.083,384229.3730,0.356
2021-07-27T16:22:36.097,384229.3792,0.357
2021-07-27T16:22:46.107,384229.3808,0.347
2021-07-27T16:22:56.109,384229.3786,0.345
2021-07-27T16:23:06.117,384229.3804,0.341
2021-07-27T16:23:16.130,384229.3804,0.350
2021-07-27T16:23:26.135,384229.3827,0.340
2021-07-27T16:23:36.412,384229.3785,0.345
2021-07-27T16:23:46.417,384229.3864,0.340
2021-07-27T16:23:56.422,384229.3856,0.338
2021-07-27T16:24:06.423,384229.3801,0.342
2021-07-27T16:24:16.427,384229.3763,0.352
2021-07-27T16:24:26.431,384229.3844,0.341
2021-07-27T16:24:36.440,384229.3810,0.355
2021-07-27T16:24:46.445,384229.3799,0.337
2021-07-27T16:24:56.448,384229.3814,0.340
2021-07-27T16:25:06.450,384229.3822,0.337
2021-07-27T16:25:16.450,384229.3849,0.348
2021-07-27T16:25:26.451,384229.3796,0.348
2021-07-27T16:25:36.455,384229.3827,0.350
2021-07-27T16:25:46.459,384229.3845,0.348
2021-07-27T16:25:56.473,384229.3790,0.346
2021-07-27T16:26:06.478,384229.3820,0.354
2021-07-27T16:26:16.484,384229.3877,0.342
2021-07-27T16:26:26.489,384229.3820,0.348
2021-07-27T16:26:36.491,384229.3889,0.351
2021-07-27T16:26:46.499,384229.3828,0.343
2021-07-27T16:26:56.504,384229.3811,0.352
2021-07-27T16:27:06.517,384229.3856,0.353
2021-07-27T16:27:16.522,384229.3840,0.338
2021-07-27T16:27:26.533,384229.3792,0.343
2021-07-27T16:27:36.538,384229.3853,0.352
2021-07-27T16:27:46.964,384229.3859,0.337
2021-07-27T16:27:56.965,384229.3796,0.348
2021-07-27T16:28:06.967,384229.3848,0.350
2021-07-27T16:28:16.973,384229.3795,0.355
2021-07-27T16:28:26.975,384229.3820,0.346
2021-07-27T16:28:36.976,384229.3897,0.348
2021-07-27T16:28:46.984,384229.3876,0.338
2021-07-27T16:28:56.990,384229.3923,0.346
2021-07-27T16:29:06.995,384229.3924,0.347
2021-07-27T16:29:16.997,384229.3950,0.348
2021-07-27T16:29:27.002,384229.3827,0.351
2021-07-27T16:29:37.012,384229.3865,0.332
2021-07-27T16:29:47.074,384229.3803,0.350
2021-07-27T16:29:57.080,384229.3884,0.359
2021-07-27T16:30:07.080,384229.3900,0.357
2021-07-27T16:30:17.087,384229.3875,0.356
2021-07-27T16:30:27.088,384229.3963,0.339
2021-07-27T16:30:37.544,384229.3915,0.343
2021-07-27T16:30:47.554,384229.3939,0.340
2021-07-27T16:30:57.558,384229.3822,0.347
2021-07-27T16:31:07.570,384229.3861,0.355
2021-07-27T16:31:17.575,384229.3873,0.354
2021-07-27T16:31:27.576,384229.3918,0.340
2021-07-27T16:31:37.579,384229.4000,0.342
2021-07-27T16:31:47.583,384229.3950,0.356
2021-07-27T16:31:57.587,384229.3915,0.354
2021-07-27T16:32:07.589,384229.3894,0.357
2021-07-27T16:32:17.599,384229.3891,0.339
2021-07-27T16:32:27.603,384229.3894,0.343
2021-07-27T16:32:37.603,384229.4007,0.351
2021-07-27T16:32:47.607,384229.3891,0.336
2021-07-27T16:32:58.052,384229.3963,0.355
2021-07-27T16:33:08.056,384229.3957,0.344
2021-07-27T16:33:18.062,384229.3938,0.357
2021-07-27T16:33:28.063,384229.3924,0.338
2021-07-27T16:33:38.063,384229.3937,0.348
2021-07-27T16:33:48.064,384229.4040,0.344
2021-07-27T16:33:58.075,384229.4043,0.344
2021-07-27T16:34:08.082,384229.3971,0.355
2021-07-27T16:34:18.089,384229.3962,0.338
2021-07-27T16:34:28.103,384229.4014,0.341
2021-07-27T16:34:38.103,384229.3969,0.340
2021-07-27T16:34:48.109,384229.3933,0.351
2021-07-27T16:34:58.114,384229.4010,0.338
2021-07-27T16:35:08.129,384229.3990,0.348
2021-07-27T16:35:18.139,384229.3908,0.353
2021-07-27T16:35:28.150,384229.4030,0.344
2021-07-27T16:35:38.159,384229.4079,0.343
2021-07-27T16:35:48.164,384229.3941,0.349
2021-07-27T16:35:58.166,384229.4030,0.357
2021-07-27T16:36:08.169,384229.4053,0.344
2021-07-27T16:36:18.184,384229.4045,0.359
2021-07-27T16:36:28.194,384229.4023,0.342
2021-07-27T16:36:38.203,384229.4051,0.338
2021-07-27T16:36:48.207,384229.4000,0.348
2021-07-27T16:36:58.211,384229.4089,0.344
2021-07-27T17:57:57.180,384229.5225,0.293
2021-07-27T17:58:07.180,384229.5204,0.286
2021-07-27T17:58:17.190,384229.5278,0.298
2021-07-27T17:58:27.193,384229.5262,0.291
2021-07-27T17:58:37.197,384229.5173,0.288
2021-07-27T17:58:47.201,384229.5269,0.295
2021-07-27T17:58:57.204,384229.5201,0.292
2021-07-27T17:59:07.206,384229.5237,0.298
2021-07-27T17:59:17.206,384229.5203,0.288
2021-07-27T17:59:27.211,384229.5323,0.292
2021-07-27T17:59:37.216,384229.5231,0.291
2021-07-27T17:59:47.229,384229.5211,0.296
2021-07-27T17:59:57.233,384229.5187,0.287
2021-07-27T18:00:07.244,384229.5264,0.296
2021-07-27T18:00:17.250,384229.5189,0.292
2021-07-27T21:58:04.251,384229.4351,0.273
2021-07-27T21:58:14.259,384229.4374,0.276
2021-07-27T21:58:24.269,384229.4491,0.263
2021-07-27T21:58:34.271,384229.4343,0.270
2021-07-27T21:58:44.280,384229.4438,0.263
2021-07-27T21:58:54.280,384229.4384,0.265
2021-07-27T21:59:04.282,384229.4331,0.277
2021-07-27T21:59:14.287,384229.4398,0.264
2021-07-27T21:59:24.291,384229.4259,0.270
2021-07-27T21:59:34.292,384229.4291,0.271
2021-07-27T21:59:44.591,384229.4328,0.268
2021-07-27T21:59:54.595,384229.4356,0.271
2021-07-27T22:00:04.603,384229.4409,0.261
2021-07-27T22:00:14.867,384229.4503,0.275
