Timestamp,Instrument Wavelength,Instrument Intensity
2021-08-04T11:39:21.825,384229.0172,0.162
2021-08-04T11:39:21.835,384229.0250,0.162
2021-08-04T11:39:21.845,384229.0354,0.156
2021-08-04T11:39:21.855,384229.0426,0.152
2021-08-04T11:39:21.865,384229.0548,0.155
2021-08-04T11:39:21.875,384229.0624,0.160
2021-08-04T11:39:21.885,384229.0701,0.162
2021-08-04T11:39:21.895,384229.0823,0.158
2021-08-04T11:39:21.905,384229.0928,0.151
2021-08-04T11:39:21.915,384229.0997,0.152
2021-08-04T11:39:21.925,384229.1126,0.159
2021-08-04T11:39:21.935,384229.1191,0.161
2021-08-04T11:39:21.945,384229.1312,0.157
2021-08-04T11:39:21.955,384229.1382,0.153
2021-08-04T11:39:21.965,384229.1494,0.152
2021-08-04T11:39:21.975,384229.1578,0.156
2021-08-04T11:39:21.985,384229.1690,0.159
2021-08-04T11:39:21.995,384229.1771,0.158
2021-08-04T11:39:22.005,384229.1896,0.152
2021-08-04T11:39:22.015,384229.1970,0.149
2021-08-04T11:39:22.025,384229.2076,0.155
2021-08-04T11:39:22.035,384229.2148,0.158
2021-08-04T11:39:22.045,384229.2273,0.156
2021-08-04T11:39:22.055,384229.2363,0.151
2021-08-04T11:39:22.066,384229.2463,0.149
2021-08-04T11:39:22.075,384229.2544,0.152
2021-08-04T11:39:22.085,384229.2658,0.157
2021-08-04T11:39:22.095,384229.2727,0.157
2021-08-04T11:39:22.105,384229.2855,0.151
2021-08-04T11:39:22.115,384229.2924,0.147
2021-08-04T11:39:22.125,384229.3059,0.151
2021-08-04T11:39:22.135,384229.3128,0.154
2021-08-04T11:39:22.145,384229.3237,0.156
2021-08-04T11:39:22.155,384229.3315,0.152
2021-08-04T11:39:22.165,384229.3425,0.147
2021-08-04T11:39:22.175,384229.3515,0.149
2021-08-04T11:39:22.185,384229.3623,0.154
2021-08-04T11:39:22.196,384229.3698,0.154
2021-08-04T11:39:22.205,384229.3828,0.150
2021-08-04T11:39:22.215,384229.3907,0.147
2021-08-04T11:39:22.225,384229.4024,0.148
2021-08-04T11:39:22.235,384229.4101,0.151
2021-08-04T11:39:22.245,384229.4215,0.153
2021-08-04T11:39:22.255,384229.4294,0.151
2021-08-04T11:39:22.265,384229.4414,0.146
2021-08-04T11:39:22.275,384229.4485,0.146
2021-08-04T11:39:22.285,384229.4615,0.150
2021-08-04T11:39:22.295,384229.4686,0.152
2021-08-04T11:39:22.305,384229.4815,0.151
2021-08-04T11:39:22.315,384229.4894,0.147
2021-08-04T11:39:22.325,384229.5006,0.146
2021-08-04T11:39:22.335,384229.5083,0.149
2021-08-04T11:39:22.345,384229.5193,0.152
2021-08-04T11:39:22.355,384229.5288,0.152
2021-08-04T11:39:22.365,384229.5407,0.146
2021-08-04T11:39:22.375,384229.5475,0.145
2021-08-04T11:39:22.384,384229.5550,0.146
2021-08-04T11:39:22.395,384229.5660,0.150
2021-08-04T11:39:22.405,384229.5792,0.150
2021-08-04T11:39:22.415,384229.5882,0.147
2021-08-04T11:39:22.425,384229.5970,0.144
2021-08-04T11:39:22.435,384229.6072,0.147
2021-08-04T11:39:22.445,384229.6165,0.150
2021-08-04T11:39:22.455,384229.6277,0.150
2021-08-04T11:39:22.465,384229.6376,0.146
2021-08-04T11:39:22.475,384229.6462,0.144
2021-08-04T11:39:22.485,384229.6575,0.146
2021-08-04T11:39:22.494,384229.6651,0.149
2021-08-04T11:39:22.505,384229.6739,0.151
2021-08-04T11:39:22.515,384229.6850,0.147
2021-08-04T11:39:22.525,384229.6940,0.143
2021-08-04T11:39:22.535,384229.7046,0.145
2021-08-04T11:39:22.545,384229.7166,0.148
2021-08-04T11:39:22.555,384229.7242,0.149
2021-08-04T11:39:22.564,384229.7187,0.149
2021-08-04T11:39:22.575,384229.7087,0.146
2021-08-04T11:39:22.585,384229.7007,0.144
2021-08-04T11:39:22.596,384229.6907,0.145
2021-08-04T11:39:22.605,384229.6834,0.147
2021-08-04T11:39:22.615,384229.6731,0.151
2021-08-04T11:39:22.625,384229.6656,0.149
2021-08-04T11:39:22.635,384229.6541,0.145
2021-08-04T11:39:22.645,384229.6466,0.144
2021-08-04T11:39:22.655,384229.6360,0.147
2021-08-04T11:39:22.665,384229.6286,0.150
2021-08-04T11:39:22.675,384229.6166,0.150
2021-08-04T11:39:22.685,384229.6093,0.148
2021-08-04T11:39:22.698,384229.5960,0.144
2021-08-04T11:39:22.705,384229.5917,0.145
2021-08-04T11:39:22.715,384229.5804,0.150
2021-08-04T11:39:22.725,384229.5724,0.152
2021-08-04T11:39:22.735,384229.5618,0.149
2021-08-04T11:39:22.746,384229.5533,0.147
2021-08-04T11:39:22.755,384229.5459,0.145
2021-08-04T11:39:22.765,384229.5356,0.149
2021-08-04T11:39:22.775,384229.5226,0.153
2021-08-04T11:39:22.785,384229.5160,0.152
2021-08-04T11:39:22.795,384229.5040,0.148
2021-08-04T11:39:22.805,384229.4966,0.145
2021-08-04T11:39:22.815,384229.4857,0.148
2021-08-04T11:39:22.826,384229.4772,0.152
2021-08-04T11:39:22.835,384229.4657,0.152
2021-08-04T11:39:22.845,384229.4581,0.150
2021-08-04T11:39:22.855,384229.4464,0.146
2021-08-04T11:39:22.865,384229.4389,0.147
2021-08-04T11:39:22.875,384229.4319,0.150
2021-08-04T11:39:22.885,384229.4203,0.154
2021-08-04T11:39:22.895,384229.4089,0.151
2021-08-04T11:39:22.904,384229.4010,0.147
2021-08-04T11:39:22.915,384229.3884,0.147
2021-08-04T11:39:22.925,384229.3814,0.151
2021-08-04T11:39:22.935,384229.3709,0.155
2021-08-04T11:39:22.945,384229.3632,0.153
2021-08-04T11:39:22.955,384229.3561,0.150
2021-08-04T11:39:22.965,384229.3422,0.146
2021-08-04T11:39:22.975,384229.3351,0.149
2021-08-04T11:39:22.985,384229.3240,0.155
2021-08-04T11:39:22.995,384229.3148,0.155
2021-08-04T11:39:23.005,384229.3063,0.150
2021-08-04T11:39:23.015,384229.2933,0.146
2021-08-04T11:39:23.025,384229.2847,0.150
2021-08-04T11:39:23.035,384229.2741,0.157
2021-08-04T11:39:23.045,384229.2678,0.158
2021-08-04T11:39:23.055,384229.2543,0.152
2021-08-04T11:39:23.065,384229.2455,0.148
2021-08-04T11:39:23.075,384229.2347,0.151
2021-08-04T11:39:23.085,384229.2278,0.156
2021-08-04T11:39:23.095,384229.2194,0.159
2021-08-04T11:39:23.106,384229.2086,0.156
2021-08-04T11:39:23.115,384229.1992,0.150
2021-08-04T11:39:23.125,384229.1875,0.150
2021-08-04T11:39:23.135,384229.1813,0.155
2021-08-04T11:39:23.145,384229.1695,0.160
2021-08-04T11:39:23.155,384229.1623,0.158
2021-08-04T11:39:23.165,384229.1498,0.152
2021-08-04T11:39:23.175,384229.1379,0.152
2021-08-04T11:39:23.185,384229.1307,0.157
2021-08-04T11:39:23.195,384229.1198,0.161
2021-08-04T11:39:23.205,384229.1124,0.159
2021-08-04T11:39:23.215,384229.1040,0.154
2021-08-04T11:39:23.225,384229.0903,0.151
2021-08-04T11:39:23.235,384229.0835,0.156
2021-08-04T11:39:23.245,384229.0728,0.161
